game_number,dynasty_number,dynasty_game_number,gamemode,difficulty,context,person,teammate,team,ignored,player,pos,pts,reb,ast,stl,blk,to,fgm,fga,X3pm,X3pa,ftm,fta,or,fls,dnk,result,ot,dbl_ot
182,49,1,4 man,All Star,CBC,Ben,Guy,1989-90 Cleveland Cavaliers,NA,Winston Bennett,SF,2,2,0,0,0,0,0,3,0,0,2,2,2,1,0,Loss,NA,NA
183,49,2,4 man,All Star,CBC,Nick,Riley,Sacramento Kings,NA,De'Aaron Fox,PG,7,0,1,0,1,2,2,8,1,4,2,2,0,0,0,Loss,NA,NA
183,49,2,4 man,All Star,CBC,Riley,Nick,Sacramento Kings,NA,Domantas Sabonis,C,0,3,1,0,0,2,0,3,0,2,0,0,0,0,0,Loss,NA,NA
183,49,2,4 man,All Star,CBC,Guy,Ben,Team USA 2012,NA,Chris Paul,PG,9,0,3,0,0,0,3,8,0,3,3,3,0,2,0,Win,NA,NA
183,49,2,4 man,All Star,CBC,Ben,Guy,Team USA 2012,NA,LeBron James,PF,21,3,1,1,1,1,8,11,0,2,5,6,0,2,3,Win,NA,NA
184,50,1,4 man,All Star,Dynasty,Guy,Nick,2006-07 Golden State Warriors,NA,Al Harrington,PF,0,2,8,0,0,1,0,5,0,2,0,0,0,1,0,Win,NA,NA
184,50,1,4 man,All Star,Dynasty,Nick,Guy,2006-07 Golden State Warriors,NA,Adonal Foyle,C,0,7,0,1,0,1,0,0,0,0,0,0,1,0,0,Win,NA,NA
184,50,1,4 man,All Star,Challenger,MJ,Ben,1995-96 Seattle Supersonics,NA,Hersey Hawkins,SG,0,1,1,0,0,1,0,2,0,2,0,0,0,1,0,Loss,NA,NA
184,50,1,4 man,All Star,Challenger,Ben,MJ,1995-96 Seattle Supersonics,NA,Detlef Schrempf,SF,2,2,4,0,0,2,0,8,0,3,2,2,0,0,0,Loss,NA,NA
185,50,2,4 man,All Star,Dynasty,Guy,Nick,2006-07 Golden State Warriors,NA,Al Harrington,PF,8,9,4,0,1,0,3,9,1,3,1,2,3,0,2,Win,NA,NA
185,50,2,4 man,All Star,Dynasty,Nick,Guy,2006-07 Golden State Warriors,NA,Adonal Foyle,C,6,8,0,0,2,0,3,3,0,0,0,2,4,0,0,Win,NA,NA
185,50,2,4 man,All Star,Challenger,MJ,Ben,1990-91 Golden State Warriors,NA,Tim Hardaway,PG,0,0,2,0,0,3,0,5,0,1,0,1,0,1,0,Loss,NA,NA
185,50,2,4 man,All Star,Challenger,Ben,MJ,1990-91 Golden State Warriors,NA,Chris Mullin,SF,13,3,2,0,0,0,5,11,3,4,0,0,0,3,1,Loss,NA,NA
186,50,3,4 man,All Star,Dynasty,Guy,Nick,2006-07 Golden State Warriors,NA,Al Harrington,PF,7,3,5,0,0,3,3,6,0,1,1,2,0,4,3,Win,NA,NA
186,50,3,4 man,All Star,Dynasty,Nick,Guy,2006-07 Golden State Warriors,NA,Adonal Foyle,C,0,11,1,0,0,1,0,1,0,0,0,0,0,0,0,Win,NA,NA
186,50,3,4 man,All Star,Challenger,MJ,Ben,2010-11 Dallas Mavericks,NA,Deshawn Stevenson,SG,0,0,2,0,0,1,0,3,0,1,0,0,0,1,0,Loss,NA,NA
186,50,3,4 man,All Star,Challenger,Ben,MJ,2010-11 Dallas Mavericks,NA,Dirk Nowitzki,PF,21,5,1,2,0,0,7,16,2,4,5,8,2,3,1,Loss,NA,NA
187,50,4,4 man,All Star,Dynasty,Guy,Nick,2006-07 Golden State Warriors,NA,Al Harrington,PF,6,8,7,0,3,1,2,5,1,2,1,1,0,1,1,Win,NA,NA
187,50,4,4 man,All Star,Dynasty,Nick,Guy,2006-07 Golden State Warriors,NA,Adonal Foyle,C,0,6,2,0,0,1,0,2,0,0,0,0,1,0,0,Win,NA,NA
187,50,4,4 man,All Star,Challenger,MJ,Ben,2004-05 San Antonio Spurs,Houston Rockets,Nazr Mohammed,C,8,8,0,0,1,1,4,8,0,0,0,1,2,3,0,Loss,NA,NA
187,50,4,4 man,All Star,Challenger,Ben,MJ,2004-05 San Antonio Spurs,Houston Rockets,Bruce Bowen,SG,5,1,4,0,0,0,2,8,0,2,1,4,0,2,1,Loss,NA,NA
188,50,5,4 man,All Star,Dynasty,Guy,Nick,2006-07 Golden State Warriors,NA,Al Harrington,PF,10,4,3,2,0,6,5,15,0,4,0,4,0,2,2,Loss,NA,NA
188,50,5,4 man,All Star,Dynasty,Nick,Guy,2006-07 Golden State Warriors,NA,Adonal Foyle,C,2,5,2,0,0,2,1,2,0,0,0,0,1,3,0,Loss,NA,NA
188,50,5,4 man,All Star,Challenger,MJ,Ben,2000-01 Philadelphia 76ers,Atlanta Hawks,Dikembe Mutombo,C,11,9,2,0,0,1,4,5,0,0,3,4,3,0,2,Win,NA,NA
188,50,5,4 man,All Star,Challenger,Ben,MJ,2000-01 Philadelphia 76ers,Atlanta Hawks,Tyrone Hill,PF,6,1,1,0,0,2,2,6,0,0,2,4,0,4,1,Win,NA,NA
189,51,1,4 man,All Star,Challenger,Riley,Frank,Orlando Magic,NA,Franz Wagner,SF,10,1,1,4,0,4,3,6,1,1,3,4,0,2,1,Loss,NA,NA
189,51,1,4 man,All Star,Challenger,Frank,Riley,Orlando Magic,NA,Markelle Fultz,PG,2,0,4,1,0,2,1,5,0,0,0,0,0,0,0,Loss,NA,NA
189,51,1,4 man,All Star,Dynasty,MJ,Ben,New Orleans Pelicans,NA,Herbert Jones,SG,5,1,2,2,0,4,2,3,0,1,1,2,0,3,1,Win,NA,NA
189,51,1,4 man,All Star,Dynasty,Ben,MJ,New Orleans Pelicans,NA,C.J. McCollum,PG,8,2,5,1,0,5,3,4,0,0,2,2,0,2,0,Win,NA,NA
190,51,2,4 man,All Star,Challenger,Riley,Frank,2002-03 Dallas Mavericks,NA,Steve Nash,PG,16,3,4,1,0,4,8,18,0,2,0,0,3,3,0,Loss,NA,NA
190,51,2,4 man,All Star,Challenger,Frank,Riley,2002-03 Dallas Mavericks,NA,Dirk Nowitzki,PF,4,1,1,0,0,1,2,5,0,1,0,0,0,1,1,Loss,NA,NA
190,51,2,4 man,All Star,Dynasty,MJ,Ben,New Orleans Pelicans,NA,Herbert Jones,SG,2,0,2,1,0,2,1,4,0,0,0,0,0,1,0,Win,NA,NA
190,51,2,4 man,All Star,Dynasty,Ben,MJ,New Orleans Pelicans,NA,C.J. McCollum,PG,7,5,7,1,0,2,2,5,0,0,3,4,1,1,0,Win,NA,NA
191,52,1,4 man,All Star,Dynasty,Riley,Frank,1995-96 Chicago Bulls,NA,Michael Jordan,SG,31,5,3,3,1,1,12,24,1,3,6,6,1,2,9,Win,NA,NA
191,52,1,4 man,All Star,Dynasty,Frank,Riley,1995-96 Chicago Bulls,NA,Ron Harper,PG,2,0,5,1,0,1,1,2,0,0,0,0,0,0,0,Win,NA,NA
191,52,1,4 man,All Star,Challenger,MJ,Guy,2004-05 Phoenix Suns,NA,Joe Johnson,SG,2,0,0,0,0,3,1,6,0,1,0,0,0,0,1,Loss,NA,NA
191,52,1,4 man,All Star,Challenger,Guy,MJ,2004-05 Phoenix Suns,NA,Quentin Richardson,SF,5,2,6,0,0,3,1,5,1,4,2,2,0,1,0,Loss,NA,NA
192,52,2,4 man,All Star,Dynasty,Riley,Frank,1995-96 Chicago Bulls,NA,Michael Jordan,SG,24,0,2,3,0,1,9,16,0,1,6,7,0,2,4,Win,NA,NA
192,52,2,4 man,All Star,Dynasty,Frank,Riley,1995-96 Chicago Bulls,NA,Ron Harper,PG,2,0,2,1,0,2,1,1,0,0,0,0,0,1,0,Win,NA,NA
192,52,2,4 man,All Star,Challenger,MJ,Guy,2007-08 Boston Celtics,NA,Paul Pierce,SF,0,2,4,1,0,7,0,3,0,3,0,2,0,2,0,Loss,NA,NA
192,52,2,4 man,All Star,Challenger,Guy,MJ,2007-08 Boston Celtics,NA,Kendrick Perkins,C,6,7,2,0,1,0,3,3,0,0,0,0,1,2,1,Loss,NA,NA
193,52,3,4 man,All Star,Dynasty,Riley,Frank,1995-96 Chicago Bulls,NA,Michael Jordan,SG,1,2,8,0,0,3,0,13,0,1,1,2,1,5,0,Loss,NA,NA
193,52,3,4 man,All Star,Dynasty,Frank,Riley,1995-96 Chicago Bulls,NA,Ron Harper,PG,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,Loss,NA,NA
193,52,3,4 man,All Star,Challenger,MJ,Guy,2007-08 Denver Nuggets,NA,Carmelo Anthony,SF,5,1,6,1,0,1,0,6,0,0,5,6,0,1,0,Win,NA,NA
193,52,3,4 man,All Star,Challenger,Guy,MJ,2007-08 Denver Nuggets,NA,Marcus Camby,C,12,13,2,0,3,1,5,9,0,0,2,4,2,1,4,Win,NA,NA
194,29,12,4 man,All Star,Dynasty,MJ,Ben,2016-17 Golden State Warriors,NA,Kevin Durant,SF,22,2,0,0,0,0,8,11,1,2,5,7,0,0,6,Win,NA,NA
194,29,12,4 man,All Star,Dynasty,Ben,MJ,2016-17 Golden State Warriors,NA,Zaza Pachullia,C,1,10,2,0,1,1,0,0,0,0,1,2,0,0,0,Win,NA,NA
194,29,12,4 man,All Star,Challenger,Riley,Nick,2015-16 Golden State Warriors,2011-12 Oklahoma City Thunder,Klay Thompson,SG,6,0,5,0,0,2,3,9,0,4,0,0,0,4,0,Loss,NA,NA
194,29,12,4 man,All Star,Challenger,Nick,Riley,2015-16 Golden State Warriors,2011-12 Oklahoma City Thunder,Andre Iguodala,PF,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Loss,NA,NA
195,29,13,4 man,All Star,Dynasty,MJ,Ben,2016-17 Golden State Warriors,NA,Kevin Durant,SF,18,2,2,0,0,0,8,22,2,7,0,2,0,1,2,Loss,NA,NA
195,29,13,4 man,All Star,Dynasty,Ben,MJ,2016-17 Golden State Warriors,NA,Zaza Pachullia,C,0,5,0,2,0,0,0,0,0,0,0,0,0,2,0,Loss,NA,NA
195,29,13,4 man,All Star,Challenger,Riley,Nick,Milwaukee Bucks,1988-89 Chicago Bulls,Giannis Antetokounmpo,PF,9,6,6,0,2,2,4,7,0,0,1,5,0,1,1,Win,NA,NA
195,29,13,4 man,All Star,Challenger,Nick,Riley,Milwaukee Bucks,1988-89 Chicago Bulls,Khris Middleton,SF,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,Win,NA,NA
196,53,1,4 man,All Star,Dynasty,MJ,Nick,2005-06 Memphis Grizzlies,NA,Mike Miller,SG,4,2,8,0,1,1,2,11,0,7,0,0,0,0,0,Win,NA,NA
196,53,1,4 man,All Star,Dynasty,Nick,MJ,2005-06 Memphis Grizzlies,NA,Eddie Jones,SF,0,0,1,0,0,2,0,1,0,0,0,0,0,3,0,Win,NA,NA
196,53,1,4 man,All Star,Challenger,Riley,Ben,2002-03 Dallas Mavericks,NA,Dirk Nowitzki,PF,4,4,2,1,0,1,1,4,0,1,2,9,1,0,0,Loss,NA,NA
196,53,1,4 man,All Star,Challenger,Ben,Riley,2002-03 Dallas Mavericks,NA,Michael Finley,SF,11,0,3,0,0,2,5,11,1,2,0,0,0,1,3,Loss,NA,NA
197,46,4,5 man,All Star,Dynasty,MJ,Riley,2015-16 Golden State Warriors,NA,Andre Iguodala,PF,9,4,1,1,0,2,4,10,0,3,1,4,0,0,3,Win,NA,NA
197,46,4,5 man,All Star,Dynasty,Riley,MJ,2015-16 Golden State Warriors,NA,Klay Thompson,SG,7,6,7,2,0,2,3,14,0,2,1,3,4,2,1,Win,NA,NA
197,46,4,5 man,All Star,Challenger,Nick,NA,Utah Jazz,1990-91 Portland Trail Blazers,Kelly Olynk,PF,0,1,5,0,0,4,0,0,0,0,0,0,0,0,0,Loss,NA,NA
197,46,4,5 man,All Star,Challenger,Frank,NA,Utah Jazz,1990-91 Portland Trail Blazers,Jordan Clarkson,SG,14,2,2,0,0,1,6,14,1,3,1,2,0,2,2,Loss,NA,NA
197,46,4,5 man,All Star,Challenger,Ben,NA,Utah Jazz,1990-91 Portland Trail Blazers,Lauri Markkanen,SF,8,2,2,0,1,3,4,5,0,1,0,0,0,3,3,Loss,NA,NA
198,46,5,5 man,All Star,Dynasty,MJ,Riley,2015-16 Golden State Warriors,NA,Andre Iguodala,PF,11,3,3,0,0,2,5,7,1,1,0,0,0,0,1,Win,NA,NA
198,46,5,5 man,All Star,Dynasty,Riley,MJ,2015-16 Golden State Warriors,NA,Klay Thompson,SG,12,7,3,2,1,1,5,13,2,6,0,0,2,1,1,Win,NA,NA
198,46,5,5 man,All Star,Challenger,Nick,NA,1992-93 Chicago Bulls,1990-91 Los Angeles Lakers,Michael Jordan,SG,12,7,1,1,0,3,5,16,0,0,2,2,3,1,4,Loss,NA,NA
198,46,5,5 man,All Star,Challenger,Frank,NA,1992-93 Chicago Bulls,1990-91 Los Angeles Lakers,Horace Grant,PF,4,8,0,0,1,0,2,5,0,0,0,0,3,1,0,Loss,NA,NA
198,46,5,5 man,All Star,Challenger,Ben,NA,1992-93 Chicago Bulls,1990-91 Los Angeles Lakers,B.J. Armstrong,PG,8,0,2,0,0,3,3,6,2,5,0,1,0,0,0,Loss,NA,NA
199,46,6,5 man,All Star,Dynasty,MJ,Riley,NA,NA,Andre Iguodala,PF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loss,NA,NA
199,46,6,5 man,All Star,Dynasty,Riley,MJ,NA,NA,Klay Thompson,SG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loss,NA,NA
199,46,6,5 man,All Star,Challenger,Nick,NA,Oklahoma City Thunder,1986-87 Los Angeles Lakers,Jalen Williams,PF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Win,NA,NA
199,46,6,5 man,All Star,Challenger,Frank,NA,Oklahoma City Thunder,1986-87 Los Angeles Lakers,Chet Holmgren,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Win,NA,NA
199,46,6,5 man,All Star,Challenger,Ben,NA,Oklahoma City Thunder,1986-87 Los Angeles Lakers,Luguentz Dort,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Win,NA,NA
200,54,1,5 man,All Star,Challenger,Frank,NA,1989-90 Cleveland Cavaliers,NA,Winston Bennett,SF,6,3,3,0,0,3,2,4,1,2,1,2,1,1,0,Loss,NA,NA
200,54,1,5 man,All Star,Challenger,Nick,NA,1989-90 Cleveland Cavaliers,NA,Craig Ehlo,SG,0,0,1,0,1,0,0,5,0,0,0,0,0,1,0,Loss,NA,NA
200,54,1,5 man,All Star,Dynasty,Riley,NA,2013-14 Los Angeles Clippers,NA,Blake Griffin,PF,16,10,2,2,0,1,7,13,0,0,2,4,2,1,5,Win,NA,NA
200,54,1,5 man,All Star,Dynasty,MJ,NA,2013-14 Los Angeles Clippers,NA,DeAndre Jordan,C,4,5,3,0,1,2,2,2,0,0,0,4,1,0,2,Win,NA,NA
200,54,1,5 man,All Star,Dynasty,Ben,NA,2013-14 Los Angeles Clippers,NA,Chris Paul,PG,8,2,9,1,0,3,4,9,0,1,0,0,1,1,0,Win,NA,NA
201,55,1,4 man,All Star,Dynasty,MJ,NA,2000-01 Los Angeles Lakers,NA,Kobe Bryant,SG,14,0,6,0,0,4,7,13,0,0,0,0,0,1,5,Win,NA,NA
201,55,1,4 man,All Star,Dynasty,Riley,NA,2000-01 Los Angeles Lakers,NA,Rick Fox,SF,9,0,6,2,0,1,4,6,1,3,0,0,0,4,2,Win,NA,NA
201,55,1,4 man,All Star,Challenger,Frank,NA,Utah Jazz,NA,Lauri Markkanen,SF,22,3,0,1,0,1,11,14,0,1,0,2,1,1,6,Loss,NA,NA
201,55,1,4 man,All Star,Challenger,Nick,NA,Utah Jazz,NA,Kelly Olynk,PF,0,1,1,1,0,4,0,2,0,0,0,0,0,0,0,Loss,NA,NA
202,55,2,4 man,All Star,Dynasty,MJ,NA,2000-01 Los Angeles Lakers,NA,Kobe Bryant,SG,12,1,6,0,0,3,6,15,0,4,0,1,0,1,5,Win,NA,NA
202,55,2,4 man,All Star,Dynasty,Riley,NA,2000-01 Los Angeles Lakers,NA,Rick Fox,SF,5,3,6,1,0,1,2,2,1,1,0,0,0,4,1,Win,NA,NA
202,55,2,4 man,All Star,Challenger,Frank,NA,1988-89 Chicago Bulls,NA,Michael Jordan,SG,25,2,1,0,1,0,9,19,0,0,7,10,2,2,4,Loss,NA,NA
202,55,2,4 man,All Star,Challenger,Nick,NA,1988-89 Chicago Bulls,NA,John Paxson,PG,2,2,2,1,0,0,0,2,0,2,2,2,0,0,0,Loss,NA,NA
203,55,3,4 man,All Star,Dynasty,MJ,NA,2000-01 Los Angeles Lakers,NA,Kobe Bryant,SG,11,1,2,0,0,1,4,17,0,1,3,5,0,0,2,Win,NA,NA
203,55,3,4 man,All Star,Dynasty,Riley,NA,2000-01 Los Angeles Lakers,NA,Rick Fox,SF,6,1,3,3,0,1,3,6,0,3,0,1,0,1,1,Win,NA,NA
203,55,3,4 man,All Star,Challenger,Nick,NA,All-Time Memphis Grizzlies,NA,Ja Morant,SG,6,2,1,1,1,3,3,14,0,2,0,0,1,2,0,Loss,NA,NA
203,55,3,4 man,All Star,Challenger,Frank,NA,All-Time Memphis Grizzlies,NA,Zach Randolph,PF,2,7,2,0,0,5,1,3,0,0,0,0,1,1,1,Loss,NA,NA
204,55,4,4 man,All Star,Dynasty,MJ,NA,2000-01 Los Angeles Lakers,NA,Kobe Bryant,SG,4,2,4,0,0,2,2,7,0,2,0,0,1,0,2,Loss,NA,NA
204,55,4,4 man,All Star,Dynasty,Riley,NA,2000-01 Los Angeles Lakers,NA,Rick Fox,SF,4,5,2,2,0,2,1,8,1,4,1,1,1,3,0,Loss,NA,NA
204,55,4,4 man,All Star,Challenger,Frank,NA,1997-98 Los Angeles Lakers,Orlando Magic,Shaquille O'Neal,C,6,8,4,0,4,1,3,5,0,0,0,4,0,1,2,Win,NA,NA
204,55,4,4 man,All Star,Challenger,Nick,NA,1997-98 Los Angeles Lakers,Orlando Magic,Rick Fox,SF,4,0,0,1,0,2,2,5,0,1,0,0,0,0,0,Win,NA,NA
205,56,1,4 man,All Star,Dynasty,MJ,NA,Houston Rockets,NA,Jalen Green,SG,9,0,5,0,0,3,3,7,2,6,1,2,0,1,1,Win,NA,NA
205,56,1,4 man,All Star,Dynasty,Nick,NA,Houston Rockets,NA,Alperen Sengun,C,5,4,0,0,0,0,2,2,0,0,1,2,1,0,1,Win,NA,NA
205,56,1,4 man,All Star,Challenger,Frank,NA,New Orleans Pelicans,NA,Brandon Ingram,SF,6,1,5,1,0,0,3,8,0,4,0,0,1,0,1,Loss,NA,NA
205,56,1,4 man,All Star,Challenger,Riley,NA,New Orleans Pelicans,NA,Zion Williamson,PF,12,2,3,0,0,0,5,7,0,0,2,4,1,3,3,Loss,NA,NA
206,56,2,4 man,All Star,CBC,MJ,NA,Houston Rockets,NA,Jalen Green,SG,14,0,0,1,0,3,5,18,3,14,1,2,0,0,1,Loss,NA,NA
206,56,2,4 man,All Star,CBC,Nick,NA,Houston Rockets,NA,Alperen Sengun,C,0,11,2,0,0,0,0,2,0,0,0,0,2,1,0,Loss,NA,NA
206,56,2,4 man,All Star,Challenger,Frank,NA,2013-14 Los Angeles Clippers,NA,DeAndre Jordan,C,4,14,1,0,2,4,2,3,0,0,0,3,2,0,1,Win,NA,NA
206,56,2,4 man,All Star,Challenger,Riley,NA,2013-14 Los Angeles Clippers,NA,J.J. Reddick,SG,14,1,2,2,0,1,7,19,0,7,0,0,0,4,0,Win,NA,NA
207,40,4,6 man,All Star,Dynasty,Guy,NA,Utah Jazz,NA,Walker Kessler,C,12,7,0,0,0,0,6,11,0,0,0,8,1,0,4,Win,NA,NA
207,40,4,6 man,All Star,Dynasty,Riley,NA,Utah Jazz,NA,Colin Sexton,PG,8,1,10,1,0,2,1,3,0,1,6,6,1,0,4,Win,NA,NA
207,40,4,6 man,All Star,Dynasty,Ben,NA,Utah Jazz,NA,Lauri Markkanen,SF,17,1,2,1,0,1,7,10,1,1,2,3,1,0,3,Win,NA,NA
207,40,4,6 man,All Star,Challenger,Nick,NA,All-Time Memphis Grizzlies,1990-91 Chicago Bulls,Pau Gasol,C,2,6,1,1,2,2,1,4,0,0,0,0,0,3,0,Loss,NA,NA
207,40,4,6 man,All Star,Challenger,Frank,NA,All-Time Memphis Grizzlies,1990-91 Chicago Bulls,Shareef Abdur-Rahim,SF,4,3,1,0,0,0,2,4,0,1,0,0,0,2,0,Loss,NA,NA
207,40,4,6 man,All Star,Challenger,MJ,NA,All-Time Memphis Grizzlies,1990-91 Chicago Bulls,Ja Morant,SG,7,0,7,0,0,2,3,7,0,2,1,2,0,3,1,Loss,NA,NA
208,40,5,6 man,All Star,Dynasty,Guy,NA,Utah Jazz,NA,Walker Kessler,C,4,4,0,0,1,0,2,4,0,0,0,0,0,2,2,Loss,NA,NA
208,40,5,6 man,All Star,Dynasty,Riley,NA,Utah Jazz,NA,Colin Sexton,PG,4,1,6,3,2,0,1,7,0,3,2,2,0,3,0,Loss,NA,NA
208,40,5,6 man,All Star,Dynasty,Ben,NA,Utah Jazz,NA,Lauri Markkanen,SF,14,7,0,1,1,1,6,14,0,0,2,4,2,1,4,Loss,NA,NA
208,40,5,6 man,All Star,Challenger,Nick,NA,1996-97 Miami Heat,1993-94 Houston Rockets,Tim Hardaway,PG,2,0,5,0,0,2,1,7,0,1,0,0,0,1,0,Win,NA,NA
208,40,5,6 man,All Star,Challenger,Frank,NA,1996-97 Miami Heat,1993-94 Houston Rockets,Jamal Mashburn,SF,2,1,1,1,0,1,1,3,0,0,0,0,1,3,0,Win,NA,NA
208,40,5,6 man,All Star,Challenger,MJ,NA,1996-97 Miami Heat,1993-94 Houston Rockets,P.J. Brown,PF,7,10,1,0,1,1,3,5,0,0,1,1,1,0,1,Win,NA,NA
209,57,1,6 man,All Star,Dynasty,Guy,NA,Dallas Mavericks,NA,Dwight Powell,C,6,5,1,1,0,0,3,6,0,1,0,0,1,2,2,Win,NA,NA
209,57,1,6 man,All Star,Dynasty,Riley,NA,Dallas Mavericks,NA,Kyrie Irving,SG,26,0,2,2,1,2,11,11,0,0,4,4,0,1,0,Win,NA,NA
209,57,1,6 man,All Star,Dynasty,Nick,NA,Dallas Mavericks,NA,Reggie Bullock,PF,0,2,2,0,1,0,0,1,0,1,0,0,0,2,0,Win,NA,NA
209,57,1,6 man,All Star,Challenger,MJ,NA,Philadelphia 76ers,NA,Tyrese Maxey,SG,4,0,3,0,0,1,2,8,0,2,0,0,0,2,0,Loss,NA,NA
209,57,1,6 man,All Star,Challenger,Ben,NA,Philadelphia 76ers,NA,Tobias Harris,SF,2,1,4,0,0,0,1,1,0,0,0,0,0,0,1,Loss,NA,NA
209,57,1,6 man,All Star,Challenger,Frank,NA,Philadelphia 76ers,NA,Joel Embiid,C,8,5,2,1,1,0,4,8,0,0,0,0,1,2,1,Loss,NA,NA
210,57,2,6 man,All Star,Dynasty,Guy,NA,Dallas Mavericks,NA,Dwight Powell,C,6,8,0,0,0,1,3,4,0,0,0,0,1,0,1,Win,NA,NA
210,57,2,6 man,All Star,Dynasty,Riley,NA,Dallas Mavericks,NA,Kyrie Irving,SG,17,2,3,3,0,3,6,14,0,3,5,6,2,1,0,Win,NA,NA
210,57,2,6 man,All Star,Dynasty,Nick,NA,Dallas Mavericks,NA,Reggie Bullock,PF,3,3,0,0,0,0,1,3,1,1,0,0,0,0,0,Win,NA,NA
210,57,2,6 man,All Star,Challenger,MJ,NA,Indiana Pacers,NA,Tyrese Haliburton,PG,8,0,4,0,0,2,3,5,1,1,1,4,0,1,0,Loss,NA,NA
210,57,2,6 man,All Star,Challenger,Ben,NA,Indiana Pacers,NA,Chris Duarte,SG,4,4,1,2,0,1,2,7,0,0,0,0,0,1,0,Loss,NA,NA
210,57,2,6 man,All Star,Challenger,Frank,NA,Indiana Pacers,NA,Buddy Hield,SF,0,2,0,0,0,1,0,6,0,5,0,0,0,0,0,Loss,NA,NA
211,57,3,6 man,All Star,Dynasty,Guy,NA,Dallas Mavericks,NA,Dwight Powell,C,6,4,2,0,0,0,3,3,0,0,0,2,0,0,2,Win,TRUE,NA
211,57,3,6 man,All Star,Dynasty,Riley,NA,Dallas Mavericks,NA,Kyrie Irving,SG,12,0,3,2,0,2,5,7,1,1,1,1,0,4,0,Win,TRUE,NA
211,57,3,6 man,All Star,Dynasty,Nick,NA,Dallas Mavericks,NA,Reggie Bullock,PF,3,2,2,0,0,1,1,7,1,5,0,0,1,1,0,Win,TRUE,NA
211,57,3,6 man,All Star,Challenger,MJ,NA,1986-87 Los Angeles Lakers,NA,Byron Scott,SG,4,1,2,1,0,0,1,5,1,4,1,2,0,0,0,Loss,TRUE,NA
211,57,3,6 man,All Star,Challenger,Ben,NA,1986-87 Los Angeles Lakers,NA,A.C. Green,PF,8,7,2,0,0,2,3,4,0,0,2,2,2,0,1,Loss,TRUE,NA
211,57,3,6 man,All Star,Challenger,Frank,NA,1986-87 Los Angeles Lakers,NA,Magic Johnson,PG,13,2,5,0,0,3,6,11,0,0,1,6,1,1,3,Loss,TRUE,NA
212,58,1,5 man,All Star,Dynasty,Guy,NA,2015-16 Cleveland Cavaliers,NA,Kyrie Irving,PG,18,0,1,3,0,4,7,18,1,3,3,4,0,2,0,Win,NA,NA
212,58,1,5 man,All Star,Dynasty,Frank,NA,2015-16 Cleveland Cavaliers,NA,Kevin Love,PF,5,5,1,1,0,0,2,8,0,1,1,2,2,1,0,Win,NA,NA
212,58,1,5 man,All Star,Challenger,Ben,NA,2015-16 Cleveland Cavaliers,NA,Tristan Thompson,C,2,10,2,1,0,0,1,2,0,0,0,2,4,3,0,Loss,NA,NA
212,58,1,5 man,All Star,Challenger,MJ,NA,1992-93 Charlotte Hornets,NA,Kendall Gill,SG,6,1,3,1,0,5,1,3,1,2,3,4,0,1,0,Loss,NA,NA
212,58,1,5 man,All Star,Challenger,Riley,NA,1992-93 Charlotte Hornets,NA,Larry Johnson,PF,6,3,1,2,0,2,3,11,0,0,0,0,0,3,2,Loss,NA,NA
213,7,2,4 man,All Star,Dynasty,Riley,MJ,1994-95 New York Knicks,NA,John Stark,SG,34,2,0,2,0,2,14,22,3,4,3,6,1,4,3,Win,NA,NA
213,7,2,4 man,All Star,Dynasty,MJ,Riley,1994-95 New York Knicks,NA,Charles Oakley,PF,2,1,5,0,0,1,1,4,0,1,0,2,0,0,0,Win,NA,NA
213,7,2,4 man,All Star,Challenger,Nick,Guy,Denver Nuggets,NA,Michael Porter Jr.,SF,5,3,1,1,0,2,1,2,1,1,2,2,1,0,0,Loss,NA,NA
213,7,2,4 man,All Star,Challenger,Guy,Nick,Denver Nuggets,NA,Kentavious Caldwell-Pope,SG,22,1,2,1,0,2,5,15,0,2,12,12,0,1,3,Loss,NA,NA
214,7,3,4 man,All Star,Dynasty,Riley,MJ,1994-95 New York Knicks,NA,John Stark,SG,11,0,6,0,0,0,4,9,0,0,3,4,0,2,1,Win,NA,NA
214,7,3,4 man,All Star,Dynasty,MJ,Riley,1994-95 New York Knicks,NA,Charles Oakley,PF,2,4,0,1,0,1,1,1,0,0,0,0,0,1,1,Win,NA,NA
214,7,3,4 man,All Star,Challenger,Guy,Nick,Memphis Grizzlies,NA,Ja Morant,PG,12,3,4,0,0,1,5,12,0,1,2,6,2,5,3,Loss,NA,NA
214,7,3,4 man,All Star,Challenger,Nick,Guy,Memphis Grizzlies,NA,Steven Adams,C,0,9,1,0,2,0,0,2,0,0,0,0,1,1,0,Loss,NA,NA
